Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg,YTD_AVG
000151.SZ, 中成股份,12.65,北京,商业贸易,2000-09-06,-1.2288,0.0252,-0.9822,0.0296,0.2818,0.2952,0.3408,0.4547,0.3831,0.315,0.148,-0.037,0.027,0.097,0.143,0.136,0,0,-0.7286,0.363566667,2.0821,-,0,10000,0,-3.004034107,1.145988286,0.498996042,6.075596753,4446546195,0,0,0,1,0,1,0,0,8.13,-0.550314465,13.59992535
000153.SZ, 丰原药业,10.3,安徽,医药生物,2000-09-20,0.4869,0.3671,0.3323,0.2589,0.1921,0.2091,0.1468,0.1038,0.1313,0.0914,0.0731,0.0381,0.16,0.09,0.0546,0.02,0,1,0.395433333,0.153233333,5.2045,是,1,26.04737419,21.5060911,1.580596041,0.886023748,1.519274049,1.979056586,3377571209,0,0,0,1,0,1,0,0,8.8,-23.4769686,10.03856435
000155.SZ, 川能动力,11.65,四川,公用事业,2000-09-26,0.48,0.23,0.12,0.17,0.24,0.26,1.85,-1.2,-3.33,-1.35,0.02,-0.44,-0.45,0.18,0.29,0.29,0,0,0.276666667,0.303333333,3.6349,-,0,42.10843373,0,-0.087912088,1.523232328,0.105703591,3.205040029,17563529134,0,0,0,1,0,1,0,0,8.3,-34.69730942,14.80272738
000156.SZ, 华数传媒,8.01,浙江,传媒,2000-09-06,0.43,0.49,0.56,0.45,0.45,0.45,0.42,0.4,0.33,0.22,0.17,0.88,1.55,0.71,0.16,0.06,0,1,0.493333333,0.423333333,7.8514,是,1,16.23648649,51.43160961,0.165354331,1.182839015,-9.480825754,1.020200219,14230521155,0,0,0,1,1,1,1,1,8.56,10.17881642,8.795571765
000157.SZ, 中联重科,6.4,湖南,机械设备,2000-10-12,0.27,0.74,0.97,0.58,0.26,0.17,-0.12,0.01,0.08,0.5,0.95,1.05,0.97,1.418,1.0318,1.7536,0,0,0.66,0.02,6.308,是,1,9.696969697,114.5376117,32,1.520637096,2.68620992,1.014584654,59444246817,1,1,0,1,1,1,1,1,9.9,24.61948996,6.517652447
000158.SZ, 常山北明,9.54,河北,计算机,2000-07-24,-0.13,0.08,0.06,0.06,0.11,0.21,0.28,0.24,0.0338,0.024,0.02,0.08,0.08,0.1,0.17,0.12,0,0,0.003333333,0.243333333,3.7222,-,0,2862,0,-0.98630137,1.222574141,0.701937323,2.563000376,13860006971,0,0,0,1,0,1,0,0,6.2,69.75088968,8.559302927
000159.SZ, 国际实业,6.66,新疆,化工,2000-09-26,0.6197,0.0575,0.1846,0.0633,0.1245,-0.1378,0.0732,0.1164,0.2682,0.0739,0.21,0.68,1.35,0.63,0.63,0.3,0,0,0.287266667,0.017266667,5.2548,-,0,23.18403342,0,15.63706564,4.031186944,28.47572963,1.267412651,3321540212,0,0,1,1,1,1,1,0,5.12,-4.310344828,7.28109099
000166.SZ, 申万宏源,4.58,新疆,非银金融,2015-01-26,0.11,0.38,0.31,0.24,0.19,0.23,0.27,0.82,0.51,0.28,0.21,0.25,0.44,0.59,0.34,0.89,0,1,0.266666667,0.44,3.7957,是,1,17.175,26.93366997,-0.393939394,0,0,1.206628553,1.08E+11,1.00E+00,0,0,1,1,1,1,1,5.28,15.94936675,4.560604549
000301.SZ, 东方盛虹,9.98,江苏,化工,2000-05-29,0.08,0.73,0.07,0.4,0.26,0.19,0.121,0.1371,0.18,0.27,0.13,0.09,0.06,0.08,0.14,0.1193,0,1,0.293333333,0.149366667,5.2629,是,1,34.02272727,120.6067825,0.963847356,0.617277294,0.305841593,1.896292918,7.64E+10,1,0,0,1,0,1,0,0,9.48,-22.87480739,12.96743461
000333.SZ, 美的集团,50.55,广东,家用电器,2013-09-18,4.33,1/4/1900,3.9,3.58,3.05,2.63,2.28,2.99,2.49,4.33,3.26,0,0,0,0,0,0,1,4.123333333,2.633333333,20.4273,是,1,12.25949879,58.16182207,0.565822785,1.265373015,1.289673009,2.47462954,3.90E+11,1.00E+00,1,0,1,0,1,0,0,98.44,2.431610942,55.0822753
000338.SZ, 潍柴动力,13.9,山东,汽车,2007-04-30,0.57,1/1/1900,1.16,1.15,1.08,0.85,0.61,0.35,2.51,1.79,1.5,3.36,4.07,4.09,2.32,4.42,0,1,0.943333333,0.603333333,8.3864,是,1,14.73498233,27.82883579,0.563535912,1.407052178,2.16904595,1.657445388,1.09E+11,1.00E+00,1,0,1,0,1,0,0,15.79,41.82313439,12.64915703
000400.SZ, 许继电气,20.54,河南,电气设备,1997-04-18,0.7529,0.7184,0.7101,0.4228,0.198,0.6087,0.8617,0.7147,1.0573,1.0634,0.88,0.4137,0.3877,0.3442,0.101,0.3066,0,1,0.727133333,0.728366667,9.9972,是,1,28.24791418,18.59360299,-0.001693286,1.991284138,-4.443735292,2.054575281,19758590502,0,0,0,1,0,1,0,0,14.46,3.580433792,21.93518949
000401.SZ, 冀东水泥,6.98,河北,建筑材料,1996-06-14,0.506,1/1/1900,1.948,1.853,1.101,0.08,0.039,-1.273,0.026,0.256,0.134,1.235,1.153,0.811,0.41,0.382,0,0,1.360666667,-0.384666667,11.4383,是,1,5.129838315,29.07477939,-4.537261698,1.188782415,1.491347158,0.610230541,20042938318,0,1,0,1,1,1,1,1,14.15,-13.62989592,8.130323171
000402.SZ, 金 融 街,3.97,北京,房地产,1996-06-26,0.28,0.55,0.84,1.15,1.09,1.01,0.94,0.75,0.97,0.96,0.75,0.67,0.59,0.55,0.43,0.68,0,1,0.556666667,0.9,12.6897,是,1,7.131736527,5.297269001,-0.381481481,2.445148378,0.490455716,0.312852156,13031734395,0,1,1,1,1,1,1,1,6.45,-24.16427659,4.855164571
000403.SZ, 派林生物,29.3,山西,医药生物,1996-06-28,0.8032,0.553,0.3793,0.5886,0.2934,0.1405,0.1977,0.28,0.45,0.26,0.15,0.19,0.14,0.01,0.95,0.16,0,1,0.5785,0.206066667,9.3769,是,1,50.64822818,9.982662758,1.807343902,3.176219675,-6.216308403,3.124700061,15524762998,0,0,1,1,0,1,0,0,38,29.18870962,22.67483492
000404.SZ, 长虹华意,6.22,江西,家用电器,1996-06-19,0.3775,0.2664,0.1667,0.044,0.1037,0.152,0.4508,0.3894,0.3345,0.2985,0.3172,0.0943,0.0588,0.2688,0.0808,0.02,0,1,0.2702,0.330733333,5.1634,是,1,23.0199852,52.97762537,-0.183027615,1.232926224,4.604286257,1.204632606,4210775673,0,0,0,1,1,1,1,0,5.07,18.25095029,6.345527916
000405.SZ, ST鑫光,0,广东,-,1996-06-20,0,0,0,0,0,0,0,2.7772,0.0035,-0.0445,-0.0466,-0.2208,-0.04,0,0,0,0,0,0,0.925733333,0,-,0,10000,0,-1,0,0,#DIV/0!,1089446781,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000406.SZ, 石油大明,0,山东,-,1996-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,3683959393,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000407.SZ, 胜利股份,3.75,山东,公用事业,1996-07-03,0.17,0.13,0.16,0.15,0.12,0.07,-0.35,0.04,0.05,0.03,-0.22,0.01,0.5,0.41,0.57,0.06,0,0,0.153333333,-0.08,3.099,是,1,24.45652174,11.60175755,-2.916666667,0.632444098,0.541066303,1.210067764,3300317460,0,0,0,1,1,1,1,0,4.25,-2.08877286,3.800158462
000408.SZ, *ST藏格,23.89,青海,化工,1996-06-28,3.57,0.72,0.11,0.18,0.6516,0.61,0.5,-0.2359,-0.219,0.0857,0.0183,0.0291,0.138,-0.62,-0.41,0.027,0,0,1.466666667,0.291366667,7.6711,是,1,16.28863636,79.70752656,4.033748999,3.566220338,-5.200712151,3.114286087,36065528366,0,0,1,1,0,1,0,0,8.01,-1.366779499,24.51378509
000409.SZ, 山东地矿,8.08,山东,综合,1996-06-27,0.0468,0.0344,0.1445,-0.8888,0.0606,-0.4401,-0.4095,0.206,-0.0662,0.27,0.27,0.0327,-0.033,-0.0807,0.0161,-0.153,0,0,0.075233333,-0.214533333,2.0899,-,0,107.3992025,0,-1.350683654,2.481744185,-2.027215649,3.866213694,5240620884,0,0,1,1,0,1,0,0,4.07,26.05304212,8.688014082
000410.SZ, *ST沈机,7.38,辽宁,机械设备,1996-07-18,0.01,-0.51,-0.43,-3.9,-1.03,0.15,-1.83,-0.83,0.033,0.03,0.04,0.19,0.2597,0.05,0.04,0.14,0,0,-0.31,-0.836666667,0.4897,-,0,10000,0,-0.629482072,1.293050746,2.161035747,15.0704513,14721643279,0,0,0,1,0,1,0,0,3.69,31.31672598,7.610826578
000411.SZ, 英特集团,12.12,浙江,医药生物,1996-07-16,0.65,0.63,0.63,0.66,0.45,0.4,0.42,0.33,0.32,0.36,0.33,0.9,0.2,0.151,0.09,0.13,0,1,0.636666667,0.383333333,6.394,是,1,19.03664921,30.01474191,0.660869565,1.352355836,0.815961617,1.895527057,6156499390,0,0,0,1,0,1,0,0,19.38,5.907246661,12.65856688
000412.SZ, ST五环,0,吉林,-,1996-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,835099243.6,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000413.SZ, 东旭光电,2.28,河北,电子,1996-09-25,-0.29,-0.49,-0.59,-0.2,0.38,0.33,0.29,0.48,0.33,0.51,0.37,0.031,0.004,-0.08,0.01,0.03,0,0,-0.456666667,0.366666667,4.0129,-,0,10000,0,-2.245454545,0.923601522,1.029081709,0.568167659,10758552401,0,0,0,1,1,1,1,0,2.56,28.81355932,2.135561668
000415.SZ, 渤海租赁,2.25,新疆,非银金融,1996-07-16,-0.3219,-0.1998,-1.2492,0.2992,0.3686,0.43,0.37,0.37,0.55,0.83,0.3876,0.4311,0.01,-0.2857,-0.2864,0.0438,0,0,-0.5903,0.39,4.4835,-,0,10000,0,-2.513589744,0.32930512,0.089757233,0.50184008,15832374482,0,0,0,1,1,1,1,0,2.4,1.809954751,2.413479432
000416.SZ, 民生控股,2.04,山东,非银金融,1996-07-19,-0.0537,0.0256,0.0658,0.0534,0.0376,0.0512,0.0313,0.0401,0.1653,0.0084,0.1104,0.06,0.0269,0.1228,-0.0228,0.0078,0,0,0.012566667,0.040866667,1.6084,-,0,162.3342175,0,-0.692495922,35.14892482,-22.32065459,1.268341209,1202029576,0,0,1,1,1,1,1,0,5.76,-46.875,2.983966982
000417.SZ, 合肥百货,5.01,安徽,商业贸易,1996-08-12,0.2149,0.2319,0.1757,0.2047,0.2879,0.2733,0.3635,0.3364,0.4693,0.5613,0.5243,1.0029,0.5956,0.4186,0.326,0.2714,0,1,0.2075,0.3244,5.509,是,1,24.14457831,32.57144213,-0.360357583,1.088607119,3.211385031,0.909420948,4242570048,0,0,0,1,1,1,1,1,4.82,-6.877322334,5.14417105
000418.SZ, 小天鹅A,0,江苏,-,1997-03-28,0,0,0,0,2.94,2.38,1.86,1.45,1.1,0.65,0.54,0.72,0.8,0.41,0.07,0.91,0,0,0,1.896666667,0,-,0,10000,0,-1,0,0,#DIV/0!,36298472776,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000419.SZ, 通程控股,5.91,湖南,商业贸易,1996-08-16,0.2681,0.2547,0.3332,0.3209,0.2602,0.2353,0.1881,0.1884,0.2634,0.2791,0.2858,0.5018,0.3002,0.1619,0.1103,0.3057,0,1,0.285333333,0.203933333,5.6064,是,1,20.71261682,55.94306514,0.399150049,2.005573779,-14.0405976,1.054152397,3114728613,0,0,1,1,1,1,1,1,4.67,-22.33902766,6.23627916
000420.SZ, 吉林化纤,3.05,吉林,化工,1996-08-02,-0.0399,-0.0596,-0.1076,0.0461,0.0672,0.0433,0.0279,0.0201,0.0501,-1.0404,0.0262,-0.7772,-0.2088,0.05,-0.95,0.21,0,0,-0.069033333,0.030433333,1.7612,-,0,10000,0,-3.268346112,0.4666845,1.243280553,1.731773791,7745435280,0,0,0,1,0,1,0,0,1.89,-31.15124153,3.914317322
000421.SZ, 南京公用,5.72,江苏,公用事业,1996-08-06,0.1047,0.1723,0.3931,0.1767,0.2501,0.2594,0.3363,0.3984,0.4673,0.1891,0.2661,0.252,0.1662,0.1448,0.148,0.2584,0,1,0.223366667,0.331366667,4.9555,是,1,25.60811819,95.53341623,-0.325922945,1.101815742,0.331661491,1.15427303,2931788005,0,0,0,1,1,1,1,0,6.78,19.41544885,5.255523373
000422.SZ, ST宜化,9.64,湖北,化工,1996-08-15,2.4106,1/1/1900,0.129,0.092,0.23,-5.739,-1.431,0.039,0.035,0.076,0.965,1.508,1.056,0.438,0.486,0.716,0,0,1.429033333,-2.377,5.2083,是,1,6.745818852,4.148367235,-1.601191979,0.742901797,0.602722559,1.850891846,11488432492,0,1,0,1,0,1,0,1,3.2,-34.01779606,13.10478463
000423.SZ, 东阿阿胶,50.92,山东,医药生物,1996-07-29,1.21,0.68,0.07,-0.68,3.1878,3.1258,2.8324,2.4847,2.0879,1.8392,1.5905,1.3091,0.8902,0.6232,0.5451,0.3929,0,0,0.653333333,2.8143,15.7934,是,1,77.93877551,97.26497632,-0.767852278,4.657308757,-2.045189953,3.224131599,31593502985,0,0,1,1,0,1,0,0,38.71,28.83993947,48.84921875
000425.SZ, 徐工机械,5.55,江苏,机械设备,1996-08-28,0.36,0.7052,0.4505,0.432,0.261,0.14,0.03,0.007,0.2,0.72,1.2,1.64,3.22,2.01,0.203,0.05,0,1,0.505233333,0.059,4.5069,是,1,10.98502342,104.2185878,7.563276836,1.337335071,0.899716458,1.231445117,75268978012,1,1,0,1,1,1,1,1,5.37,12.80226432,6.471939283
000426.SZ, 兴业矿业,9.07,内蒙古,有色金属,1996-08-28,0.0947,0.1342,-0.1001,0.0556,-0.0918,0.3024,0.0568,-0.0208,0.2711,0.1441,0.296,0.4904,-0.13,0.21,-0.35,0.02,0,0,0.042933333,0.1128,3.0213,是,1,211.257764,17.95985239,-0.619385343,0.234472714,1.095244769,3.002018998,17839136446,0,0,0,1,0,1,0,0,7.84,49.34957967,8.601603871
000428.SZ, 华天酒店,4.52,湖南,休闲服务,1996-08-08,-0.3049,0.0827,-0.5038,0.049,-0.469,0.107,-0.28,0.02,-0.14,0.17,0.14,0.16,0.25,0.26,0.37,0.47,0,0,-0.242,-0.051,1.7734,-,0,10000,0,3.745098039,0.322708034,0.641780822,2.548776362,4564788480,0,0,0,1,0,1,0,0,2.64,-31.20243531,5.036928962
000429.SZ, 粤高速Ａ,8.1,广东,交通运输,1998-02-20,0.61,0.81,0.42,0.6,0.8,0.72,0.52,0.37,0.25,0.1,0.14,0.17,0.31,0.26,0.32,0.39,0,1,0.613333333,0.536666667,4.3409,是,1,13.20652174,70.07175464,0.142857143,2.898834288,2.627258586,1.865972494,17520955336,0,1,1,1,0,1,0,0,6.05,9.577924105,7.914559972
000430.SZ, 张家界,6.92,湖南,休闲服务,1996-08-29,-0.64,-0.33,-0.23,0.03,0.07,0.19,0.19,0.36,0.19,0.1627,0.3154,0.2794,0.0915,-0.19,-0.12,0.03,0,0,-0.4,0.246666667,2.738,-,0,10000,0,-2.621621622,0.102042862,0.341466822,2.527392257,2934928224,0,0,0,1,0,1,0,0,4.83,-22.85395764,8.024428929
000488.SZ, 晨鸣纸业,4,山东,轻工制造,2000-11-20,0.03,0.56,0.36,0.33,0.51,1.7,0.99,0.5,0.26,0.35,0.11,0.29,0.56,0.41,0,0.59,0,1,0.316666667,1.063333333,6.0705,-,0,12.63157895,0,-0.702194357,0.63044776,0.446484228,0.658924306,13647219276,0,1,0,1,1,1,1,1,6.42,-19.67871486,4.874133384
000498.SZ, 山东路桥,5.75,山东,建筑装饰,1997-06-09,1.5098,1/1/1900,1.1221,0.5533,0.5924,0.5143,0.3836,0.337,0.2784,0.2228,0.3234,0.0011,0.0014,0.62,0.02,-1.86,0,1,1.334033333,0.411633333,8.208,是,1,4.310237126,9.97181906,2.240829217,1.077071562,0.776633489,0.700536062,10224470110,0,1,0,1,1,1,1,1,4.75,-14.30700458,7.192829551
000501.SZ, 鄂武商Ａ,8.84,湖北,商业贸易,1992-11-20,0.4,0.98,0.71,1.6,1.38,1.65,1.77,1.57,1.3,0.92,0.79,0.65,0.58,0.47,0.36,0.31,0,1,0.696666667,1.663333333,14.0607,是,1,12.68899522,12.61864554,-0.581162325,0.384040757,0.232833714,0.628702696,7105492834,0,1,0,1,1,1,1,1,11.65,-20.71748863,10.37903975
000502.SZ, *ST绿景,0,广东,房地产,1992-11-23,-0.14,-0.11,-0.1,-0.05,0.42,-0.45,0.17,-0.13,0.02,0.04,-0.06,0.14,-0.2675,0.1759,0.3064,0.0239,0,0,-0.116666667,-0.136666667,0,-,0,10000,0,-0.146341463,0,0,#DIV/0!,109043568.1,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,9.25,0,0
000503.SZ, 国新健康,14.28,海南,医药生物,1992-11-30,-0.0931,-0.1952,-0.2699,0.0194,-0.2089,0.0186,0.0312,0.0257,0.0278,0.0144,0.0268,0.02,0.0162,0.0106,0.0072,0.0049,0,0,-0.186066667,0.025166667,0.7848,-,0,10000,0,-8.393377483,1.99959914,-8.01257835,18.19571865,9670262688,0,0,0,1,0,1,0,0,8.36,40.5511811,12.11668941
000504.SZ, 南华生物,11.94,湖南,医药生物,1992-12-08,-0.04,-0.06,0.03,0.06,-0.11,-0.12,0.07,-0.07,-0.08,0.04,0.004,-0.1,0.02,-0.43,-0.55,0.0118,0,0,-0.023333333,-0.04,0.0442,-,0,10000,0,-0.416666667,0.914499508,2.564440321,270.1357466,3402386999,0,0,0,1,0,1,0,0,12.24,2.577319588,11.74663725
000505.SZ, 京粮控股,7.27,海南,农林牧渔,1992-12-21,0.19,0.28,0.26,0.19,0.24,0.2,0.17,-0.25,-0.41,0.03,-0.3,-0.12,0.06,0.19,-0.18,-0.07,0,0,0.243333333,0.04,4.2117,-,0,29.87671233,0,5.083333333,2.046391866,1.546372021,1.726143837,5364892852,0,0,1,1,0,1,0,0,8.88,-10.24691358,7.958330789
000506.SZ, 中润资源,4.37,山东,房地产,1993-03-12,0.27,-0.139,-0.5305,-0.0196,0.0454,-0.4835,0.0095,0.0234,-0.2331,0.2084,0.4111,0.2883,0.3656,0.3069,0.2582,0.2815,0,0,-0.133166667,-0.1502,0.6914,-,0,10000,0,-0.11340435,0.421722058,1.043761504,6.320509112,4282771878,0,0,0,1,0,1,0,0,2.4,35.29411765,4.731177837
000507.SZ, 珠海港,5.56,广东,交通运输,1993-03-26,0.3333,0.484,0.2826,0.2513,0.2138,0.1781,0.132,0.0996,0.0217,0.121,0.25,0.8464,0.6036,0.2862,0.251,0.4084,0,1,0.366633333,0.136566667,5.3973,是,1,15.165015,20.99320309,1.684647303,1.208950915,0.9017303,1.030144702,5067739271,0,0,0,1,1,1,1,1,5.68,0.360521911,5.691298252
000508.SZ, 琼民源A,0,海南,-,1993-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,14112209124,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000509.SZ, *ST华塑,3.97,四川,医药生物,1993-05-07,-0.0026,-0.0053,0.007,-0.1569,-0.0651,0.0151,-0.0865,0.0198,-0.0617,0.084,-0.3438,-0.4515,0.0406,-0.1741,-0.57,0.05,0,0,-0.0003,-0.0172,0.1262,-,0,10000,0,-0.98255814,1.045205961,0.763687558,31.45800317,3745216901,0,0,0,1,0,1,0,0,2.69,4.473684211,3.814089564
000510.SZ, 新金路,5.55,四川,化工,1993-05-07,0.0216,0.4917,0.1174,0.1018,0.1643,0.1108,0.0953,0.0231,-0.2418,-0.2852,0.0263,-0.1902,0.1336,0.0093,-0.1029,0.1324,0,0,0.210233333,0.0764,2.3527,-,0,26.39923894,0,1.751745201,1.183049342,-32.40998624,2.358991797,3112921318,0,0,0,1,0,1,0,0,4.67,-5.290102389,5.982746739
000511.SZ, 烯碳退,0,辽宁,-,1993-05-18,-0.32,0,0,0,0,0.07,-0.41,0.002,-0.23,0.06,0.04,0.03,0.03,0.1,0.11,0.23,0,0,-0.106666667,-0.112666667,0,-,0,10000,0,-0.053254438,0,0,#DIV/0!,704447526.7,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000513.SZ, 丽珠集团,34.8,广东,医药生物,1993-10-28,2.04,1/1/1900,1.83,1.39,1.51,8.06,1.97,1.6,1.74,1.65,1.49,1.22,1.41,1.61,0.17,1.66,0,1,1.923333333,3.876666667,14.83,是,1,18.09358752,77.90742203,-0.503869304,2.296615735,-2.252566692,2.34659474,34559316258,0,0,1,1,0,1,0,0,40.5,12.63993036,35.68559981
000514.SZ, 渝 开 发,4.43,重庆,房地产,1993-07-12,0.1929,0.1921,0.1583,0.3124,0.0298,0.0958,0.1454,0.0087,0.145,0.1499,0.077,0.214,0.1936,0.2449,0.2035,0.3059,0,1,0.1811,0.0833,4.3368,是,1,24.46162341,10.3664132,1.174069628,2.244008052,6.170855936,1.0214905,3839157891,0,0,1,1,1,1,1,0,3.79,3.747072732,4.802539821
000515.SZ, 攀渝钛业,0,重庆,-,1993-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54,0.06,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,2862402492,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000516.SZ, 国际医学,9.24,陕西,医药生物,1993-08-09,-0.43,-0.37,0.02,-0.21,1.11,0.1,0.1,0.32,0.49,0.17,0.16,0.18,0.21,0.25,0.4,0.53,0,0,-0.26,0.173333333,1.8682,-,0,10000,0,-2.5,0.671375873,0.643606598,4.945937266,18063868049,0,0,0,1,0,1,0,0,12.57,-24.50980392,9.968779387
000517.SZ, 荣安地产,2.6,浙江,房地产,1993-08-06,0.1982,0.3412,0.5473,0.5932,0.1911,0.1702,0.0468,0.0324,0.2828,0.4283,0.3998,0,0.2323,0.8252,-0.29,0.11,0,1,0.362233333,0.083133333,2.884,是,1,7.177693936,161.490999,3.357257418,1.265527219,0.206060541,0.901525659,9106018307,0,1,0,1,1,1,1,1,2.9,-1.14068401,3.066901961
000518.SZ, 四环生物,3.63,江苏,医药生物,1993-09-08,-0.0474,-0.0338,0.0265,0.0139,-0.0286,0.0071,0.0043,-0.0723,0.0058,-0.0687,0.0098,-0.0058,0.0074,0.0227,-0.1359,-0.17,0,0,-0.018233333,-0.0203,0.5412,-,0,10000,0,-0.10180624,4.86003428,109.3261596,6.707317073,2944530795,0,0,1,1,0,1,0,0,5.12,14.51104101,3.200770556
000519.SZ, 中兵红箭,14.93,湖南,国防军工,1993-10-08,0.5882,0.3485,0.1972,0.183,0.247,0.0857,0.11,0.2406,0.54,0.62,0.0298,-0.0579,0.06,0.02,-0.14,0.05,0,1,0.377966667,0.145433333,7.0028,是,1,39.50083782,9.350921051,1.59889984,2.213696977,-1.917213823,2.132004341,20554170574,0,0,1,1,0,1,0,0,10.02,-23.76818994,20.19825427
000520.SZ, 长航凤凰,3.05,湖北,交通运输,1993-10-25,0.0358,0.095,0.0104,0.0318,0.0605,0.0502,0.0096,0.1211,4.2559,-6.691,-2.7859,-1.3085,0.0164,-0.6073,0.1096,0.5485,0,0,0.047066667,0.0603,0.5471,-,0,64.80169972,0,-0.219458264,1.357921346,-5.394260295,5.574849205,2975525358,0,0,0,1,0,1,0,0,3.4,-6.441717791,3.26046277
000521.SZ, 长虹美菱,6.11,安徽,家用电器,1993-10-18,0.2366,0.0497,-0.0819,0.054,0.037,0.0311,0.2717,0.0347,0.3856,0.3589,0.2517,0.1675,0.7878,0.7282,0.0621,0.0427,0,0,0.068133333,0.1125,5.0181,是,1,89.67710372,37.90529731,-0.39437037,1.148278987,-6.474157383,1.217592316,6344330084,0,0,0,1,1,1,1,0,6.06,48.30097105,6.321226346
000522.SZ, 白云山A,0,广东,-,1993-11-08,0,0,0,0,0,0,0,0,0,0,0.744,0.5566,0.4365,0.2298,0.1629,0.3081,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,10914879343,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000523.SZ, *ST浪奇,3.31,广东,化工,1993-11-08,-0.04,0.91,-7.14,0.1,0.05,0.08,0.08,0.07,0.099,0.072,0.052,0.056,0.087,0.055,0.03,0.06,0,0,-2.09,0.076666667,0.6001,-,0,10000,0,-28.26086957,2.362859984,8.127053257,5.515747375,5891853760,0,0,1,1,0,1,0,0,4.08,-13.80208333,3.430302077
000524.SZ, 岭南控股,8.81,广东,休闲服务,1993-11-18,-0.27,-0.19,-0.36,0.39,0.31,0.28,0.11,0.15,0.13,0.13,0.11,0.08,0.025,-0.19,0.02,0.1,0,0,-0.273333333,0.18,3.0527,-,0,10000,0,-2.518518519,1.599957114,-1.339375736,2.885969797,6065387803,0,0,0,1,0,1,0,0,7.91,-26.52210175,10.75468359
000525.SZ, ST红太阳,8.92,江苏,化工,1993-10-28,1.2609,-6.4468,-0.265,0.0462,1.096,1.201,0.222,0.359,0.842,0.733,0.572,0.204,-0.042,0.0129,0.0391,0.0674,0,0,-1.816966667,0.594,2.189,-,0,10000,0,-4.058866442,0.754895382,-0.038313915,4.074920055,5012069894,0,0,0,1,0,1,0,0,6.05,-23.10344828,9.70876558
000526.SZ, 学大教育,45.3,福建,传媒,1993-11-01,0.0925,-4.695,0.4542,0.1441,0.1346,0.2535,-1.0259,-0.141,0.0204,-0.0694,0.0382,0.0463,0.0731,0.0108,-0.1232,0.0301,0,0,-1.382766667,-0.304466667,3.6998,-,0,10000,0,3.541602803,0.393950525,-0.981801043,12.24390508,3622218869,0,0,0,1,0,1,0,0,52.39,153.7815126,25.94360466
000527.SZ, 美的电器,0,广东,-,1993-11-12,0,0,0,0,0,0,0,0,0,0,1.03,1.11,1,0.97,0.55,0.95,0,0,0,0,0,-,0,10000,0,-999,0,0,#DIV/0!,47448554053,0,0,0,1,#DIV/0!,1,#DIV/0!,#DIV/0!,0,0,0
000528.SZ, 柳    工,6.32,广西,机械设备,1993-11-18,0.31,0.51,0.9,0.69,0.5402,0.287,0.0438,0.0189,0.1764,0.2979,0.25,1.17,2.37,1.35,0.64,1.2,0,1,0.573333333,0.116566667,8.0703,是,1,11.02325581,32.55759243,3.918501573,1.372935918,1.974408863,0.783118348,14009657465,0,1,0,1,1,1,1,1,7.36,9.342562099,7.143779793
000529.SZ, 广弘控股,6.76,广东,传媒,1993-11-18,1.5704,0.57,0.52,0.42,0.29,0.27,0.18,0.13,0.26,0.14,0.11,0.12,0.1,0.1,0.85,0.0123,0,1,0.8868,0.193333333,5.1609,是,1,7.622913848,9.551976884,3.586896552,2.11331339,-2.853688742,1.309849057,3899719404,0,1,1,1,1,1,1,1,6.78,-21.57772647,7.835121826
000530.SZ, 冰山冷热,5.63,辽宁,机械设备,1993-12-08,0.02,-0.319,0.025,0.106,0.13,0.23,0.31,0.36,0.33,0.44,0.33,0.23,0.29,0.22,0.36,0.37,0,0,-0.091333333,0.3,3.5652,是,1,10000,46.18993391,-1.304444444,1.349017188,1.894476521,1.579154045,4536483288,0,0,0,1,0,1,0,0,4.86,25.95078294,5.278434787
